ID;Neighbourhood;City;Latitude;Longitude;Zipcode;PropertyType;RoomType;BedType;Beds;Bedrooms;Bathrooms;Accommodates;Amenities;Price;SecurityDeposit;CleaningFee;CancellationPolicy;ReviewScoresRating;Market;Internet;TV;Kitchen;Airconditioning;Heating
714983;Moratalaz;Madrid;40.41167802210499;-3.653149432934958;28030;Apartment;Entire home/apt;Real Bed;5.0;4.0;2.0;7;TV,Internet,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Doorman,Elevator in building,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron;102.0;170.0;0.0;strict;95;Madrid;True;True;True;True;True
8898571;Moratalaz;Madrid;40.408817502815154;-3.6574845328177177;28030;Apartment;Entire home/apt;Real Bed;2.0;1.0;1.0;4;TV,Internet,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace;41.65;127.5;21.25;moderate;91;Madrid;True;True;True;True;True
8379569;Moratalaz;Madrid;40.4074693540196;-3.661740849758258;28030;Apartment;Entire home/apt;Real Bed;1.0;1.0;1.0;1;TV,Internet,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Pets allowed,Elevator in building,Heating,Washer;17.0;85.0;0.0;strict;87;Madrid;True;True;True;True;True
4876818;Moratalaz;Madrid;40.40010995038983;-3.6423890867625386;28030;Apartment;Private room;Real Bed;2.0;1.0;2.0;2;TV,Wireless Internet,Kitchen,Free parking on premises,Breakfast,Elevator in building,Heating,Washer,First aid kit,Essentials,Shampoo,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50;24.65;0.0;0.0;flexible;94;Madrid;True;True;True;False;True
7272682;Moratalaz;Madrid;40.40476204073581;-3.6401809351911902;28030;Apartment;Private room;Real Bed;1.0;1.0;1.0;2;TV,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Washer,First aid kit,Essentials,Shampoo;17.0;0.0;0.0;strict;90;Madrid;True;True;True;False;True
13778954;Ciudad Lineal;Ventas;40.42816287152955;-3.6479510249938594;28017;Apartment;Private room;Real Bed;1.0;1.0;1.0;1;TV,Wireless Internet,Kitchen,Elevator in building,Heating,Washer,Smoke detector,First aid kit,Fire extinguisher,Essentials,Shampoo,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50;20.4;0.0;17.0;flexible;90;Madrid;True;True;True;False;True
986924;Ciudad Lineal;Madrid;40.42116398971999;-3.652955519543177;28017;Apartment;Entire home/apt;Real Bed;4.0;2.0;1.0;7;TV,Internet,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Pets allowed,Heating,Family/kid friendly,Washer,Essentials,Shampoo;31.45;0.0;17.0;moderate;84;Madrid;True;True;True;True;True
4704835;Ciudad Lineal;Madrid;40.42991844515015;-3.6440954854624663;28017;Apartment;Private room;Real Bed;2.0;1.0;1.0;1;TV,Internet,Wireless Internet,Air conditioning,Pool,Kitchen,Free parking on premises,Doorman,Breakfast,Elevator in building,Heating,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Essentials,Shampoo,Lock on bedroom door,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50;21.25;0.0;0.0;flexible;100;Madrid;True;True;True;True;True
13796653;Ciudad Lineal;Madrid;40.42691658662849;-3.643892975427273;28017;Apartment;Private room;Real Bed;1.0;1.0;1.0;1;TV,Internet,Wireless Internet,Kitchen,Free parking on premises,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,24-hour check-in,Hangers,Iron,Laptop friendly workspace;12.75;73.1;0.0;strict;94;Madrid;True;True;True;False;True
1102104;Ciudad Lineal;Madrid;40.43351521610343;-3.655279415128095;28027;Apartment;Private room;Real Bed;1.0;1.0;1.0;2;TV,Wireless Internet,Air conditioning,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,First aid kit,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace;21.25;255.0;0.0;flexible;98;Madrid;True;True;True;True;True
2186049;Hortaleza;Madrid;40.46524127261102;-3.657934760320363;28033;Apartment;Entire home/apt;Real Bed;3.0;3.0;2.0;5;TV,Cable TV,Internet,Wireless Internet,Air conditioning,Wheelchair accessible,Pool,Kitchen,Free parking on premises,Doorman,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Smoke detector,Carbon monoxide detector,First aid kit,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace;85.0;0.0;25.5;moderate;98;Madrid;True;True;True;True;True
2855960;Hortaleza;Madrid;40.46345938274312;-3.648325550406028;28043;Apartment;Private room;Real Bed;1.0;1.0;1.5;2;TV,Internet,Wireless Internet,Air conditioning,Pool,Kitchen,Breakfast,Elevator in building,Buzzer/wireless intercom,Heating,Washer,Dryer,Fire extinguisher,Essentials,Shampoo;34.0;297.5;0.0;strict;92;Madrid;True;True;True;True;True
17477621;Hortaleza;Madrid;40.47136865873708;-3.6524042955884073;28033;Apartment;Private room;Real Bed;1.0;1.0;1.0;1;TV,Internet,Wireless Internet,Kitchen,Smoking allowed,Pets allowed,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Lock on bedroom door,Hangers,Iron,Laptop friendly workspace;13.6;0.0;0.0;strict;80;Madrid;True;True;True;False;True
2514952;Hortaleza;Madrid;40.47934759679072;-3.659441936195341;28033;Apartment;Private room;Real Bed;1.0;1.0;2.0;1;TV,Internet,Wireless Internet,Kitchen,Pets allowed,Elevator in building,Buzzer/wireless intercom,Heating,Washer,Smoke detector,First aid kit,Essentials,Shampoo;17.85;68.0;6.8;moderate;97;Madrid;True;True;True;False;True
4682678;Hortaleza;Madrid;40.48734003656556;-3.670155307936796;28050;Apartment;Entire home/apt;Real Bed;4.0;2.0;2.0;4;TV,Cable TV,Internet,Wireless Internet,Air conditioning,Wheelchair accessible,Pool,Kitchen,Free parking on premises,Doorman,Gym,Elevator in building,Buzzer/wireless intercom,Heating,Washer,Dryer,Smoke detector,Carbon monoxide detector,Essentials,24-hour check-in,Hangers,Iron,Laptop friendly workspace;110.5;0.0;0.0;flexible;100;Madrid;True;True;True;True;True
6707758;Hortaleza;Madrid;40.48677744102828;-3.64972987793882;28050;Apartment;Private room;Real Bed;2.0;1.0;1.0;2;TV,Cable TV,Internet,Wireless Internet,Pool,Kitchen,Pets allowed,Doorman,Gym,Pets live on this property,Dog(s),Cat(s),Elevator in building,Heating,Family/kid friendly,Washer,Fire extinguisher,Essentials,Iron;27.2;0.0;0.0;flexible;90;Madrid;True;True;True;False;True
761095;San Blas - Canillejas;Madrid;40.446486108245765;-3.579518923026528;28022;Apartment;Entire home/apt;Real Bed;2.0;2.0;2.0;3;TV,Internet,Wireless Internet,Air conditioning,Wheelchair accessible,Pool,Smoking allowed,Doorman,Elevator in building,Heating,Family/kid friendly,Suitable for events,Washer,Dryer;76.5;0.0;0.0;flexible;83;Madrid;True;True;False;True;True
16725747;Barajas;Madrid;40.45093238955081;-3.5901193644072675;28042;Apartment;Private room;Real Bed;1.0;1.0;1.0;2;Wireless Internet,Elevator in building,Buzzer/wireless intercom,Heating,Essentials,Hangers,Hair dryer,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50;17.85;0.0;0.0;flexible;90;Madrid;True;False;False;False;True
17805699;Barajas;Madrid;40.453042780125145;-3.591897202687069;28042;Apartment;Private room;Real Bed;1.0;1.0;1.0;1;TV,Internet,Wireless Internet,Air conditioning,Pool,Kitchen,Elevator in building,Heating,Washer,First aid kit,Essentials,Shampoo,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50;17.0;0.0;0.0;strict;100;Madrid;True;True;True;True;True
16725186;Barajas;Madrid;40.450420823959504;-3.5898817020072937;28042;Apartment;Private room;Real Bed;1.0;1.0;1.0;1;Wireless Internet,Elevator in building,Heating,Essentials,Shampoo,Hangers,Hair dryer,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50;17.85;0.0;0.0;flexible;98;Madrid;True;False;False;False;True
15999329;Centro;Madrid;40.4158029655098;-3.702823028275641;28012;Apartment;Entire home/apt;Real Bed;2.0;1.0;1.0;4;TV,Internet,Wireless Internet,Kitchen,Pets allowed,Heating,Family/kid friendly,Washer,Essentials;51.0;85.0;34.0;strict;91;Madrid;True;True;True;False;True
6081530;Centro;Madrid;40.41762844530615;-3.703994950609985;28013;Apartment;Private room;Real Bed;1.0;1.0;3.0;3;Internet,Wireless Internet,Kitchen,Smoking allowed,Buzzer/wireless intercom,Heating,Washer,First aid kit,Fire extinguisher,Shampoo,Lock on bedroom door,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace;17.0;0.0;8.5;strict;80;Madrid;True;False;True;False;True
12597312;Centro;Madrid;40.414797787134205;-3.7061280957007217;28012;Apartment;Entire home/apt;Real Bed;3.0;2.0;1.0;6;TV,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Heating,Family/kid friendly,Washer,Dryer,Hair dryer;123.25;0.0;25.5;strict;90;Madrid;True;True;True;True;True
1680271;Centro;Madrid;40.415679411580754;-3.706855917539;28012;Apartment;Entire home/apt;Real Bed;2.0;1.0;1.0;4;TV,Wireless Internet,Air conditioning,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Essentials,Shampoo;61.2;85.0;21.25;strict;96;Madrid;True;True;True;True;True
14528595;Centro;Madrid;40.41903903491583;-3.7076730323871416;28013;Apartment;Private room;Real Bed;1.0;1.0;1.0;3;Internet,Wireless Internet,Air conditioning,Kitchen,Doorman,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50,Self Check-In,Doorman Entry;31.45;0.0;8.5;strict;96;Madrid;True;False;True;True;True
15986705;Centro;Madrid;40.41951299558984;-3.7025444233803815;28013;Apartment;Entire home/apt;Real Bed;3.0;2.0;2.0;6;TV,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace;117.3;170.0;25.5;strict;88;Madrid;True;True;True;True;True
4413738;Centro;Madrid;40.41544446832246;-3.707343450632026;28005;Apartment;Private room;Real Bed;1.0;1.0;1.0;2;Wireless Internet,Heating,Washer,Essentials;29.75;0.0;0.0;moderate;96;Madrid;True;False;False;False;True
11146161;Centro;Madrid;40.41416725620197;-3.707749738794513;28012;Apartment;Entire home/apt;Real Bed;1.0;0.0;1.0;2;TV,Internet,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Safety card,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50;34.0;0.0;7.65;strict;88;Madrid;True;True;True;False;True
3251874;Arganzuela;Madrid;40.406269846925184;-3.715760697968024;28005;Apartment;Entire home/apt;Real Bed;3.0;2.0;2.0;4;TV,Wireless Internet,Air conditioning,Wheelchair accessible,Kitchen,Free parking on premises,Breakfast,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance;71.4;0.0;27.2;moderate;96;Madrid;True;True;True;True;True
5821340;Arganzuela;Madrid;40.40525000732941;-3.716221388354517;28005;Apartment;Entire home/apt;Real Bed;3.0;2.0;1.0;4;TV,Internet,Wireless Internet,Air conditioning,Wheelchair accessible,Kitchen,Pets allowed,Doorman,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace;59.5;0.0;25.5;moderate;98;Madrid;True;True;True;True;True
15526344;Arganzuela;Madrid;40.404039115780485;-3.703834580071848;28005;Apartment;Entire home/apt;Real Bed;2.0;1.0;1.0;3;TV,Internet,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Essentials,Hangers,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50;38.25;170.0;42.5;moderate;100;Madrid;True;True;True;True;True
16299322;Arganzuela;Madrid;40.40460405321666;-3.708391584501796;28005;Apartment;Entire home/apt;Real Bed;1.0;1.0;1.0;2;TV,Wireless Internet,Air conditioning,Pool,Kitchen,Doorman,Breakfast,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Smoke detector,Carbon monoxide detector,First aid kit,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace;63.75;0.0;21.25;flexible;100;Madrid;True;True;True;True;True
11840651;Arganzuela;Madrid;40.39568997038804;-3.6968189630514825;28045;Apartment;Entire home/apt;Real Bed;1.0;1.0;1.0;2;TV,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Heating,Washer,Essentials;63.75;0.0;0.0;flexible;85;Madrid;True;True;True;True;True
6980972;Arganzuela;Madrid;40.393311303799365;-3.696363493306281;28045;Apartment;Entire home/apt;Real Bed;3.0;2.0;1.0;4;TV,Internet,Wireless Internet,Air conditioning,Wheelchair accessible,Kitchen,Smoking allowed,Pets allowed,Elevator in building,Heating,Family/kid friendly,Washer,Dryer,Essentials,Shampoo;38.25;0.0;0.0;flexible;83;Madrid;True;True;True;True;True
14087539;Arganzuela;Madrid;40.40567963576104;-3.6960945476963274;28012;Apartment;Entire home/apt;Real Bed;2.0;1.0;1.0;4;TV,Internet,Wireless Internet,Air conditioning,Wheelchair accessible,Kitchen,Pets allowed,Doorman,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace;72.25;85.0;0.0;moderate;94;Madrid;True;True;True;True;True
2820486;Arganzuela;Madrid;40.40554025540407;-3.700460494693932;28012;Apartment;Private room;Real Bed;2.0;1.0;1.0;2;Internet,Wireless Internet,Doorman,Elevator in building,Buzzer/wireless intercom,Heating,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo;29.75;0.0;0.0;moderate;78;Madrid;True;False;False;False;True
598771;Arganzuela;Madrid;40.40588246486453;-3.69630956098741;28012;Apartment;Entire home/apt;Real Bed;2.0;1.0;1.0;3;TV,Cable TV,Internet,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self Check-In,Lockbox;72.25;212.5;51.0;flexible;97;Madrid;True;True;True;True;True
16081444;Arganzuela;Madrid;40.4042379356941;-3.693333231063779;28045;Apartment;Entire home/apt;Real Bed;2.0;2.0;1.0;3;Internet,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Iron,translation missing: en.hosting_amenity_50;50.15;85.0;17.0;moderate;92;Madrid;True;False;True;True;True
17530633;Arganzuela;Madrid;40.40257725249224;-3.6949291439269945;28045;Apartment;Private room;Real Bed;1.0;1.0;1.0;2;Internet,Wireless Internet,Kitchen,Heating,Family/kid friendly,Essentials,Shampoo,Hangers,Hair dryer,Iron;34.0;0.0;0.0;flexible;100;Madrid;True;False;True;False;True
6159943;Arganzuela;Madrid;40.40236677840335;-3.6928971388646175;28045;Apartment;Private room;Real Bed;1.0;1.0;1.0;1;TV,Wireless Internet,Kitchen,Doorman,Elevator in building,Indoor fireplace,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,First aid kit,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50;20.4;0.0;4.25;flexible;90;Madrid;True;True;True;False;True
9197154;Arganzuela;Madrid;40.40526434884328;-3.6923500553240687;28045;Apartment;Entire home/apt;Real Bed;2.0;1.0;1.0;4;Internet,Wireless Internet,Air conditioning,Kitchen,Doorman,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace;42.5;0.0;17.0;moderate;88;Madrid;True;False;True;True;True
6620779;Arganzuela;Madrid;40.40300043054549;-3.694757144024475;28045;Apartment;Entire home/apt;Real Bed;1.0;1.0;1.0;2;TV,Kitchen,Smoking allowed,Pets allowed,Heating,Essentials,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50;35.7;0.0;0.0;strict;87;Madrid;False;True;True;False;True
8810775;Retiro;Madrid;40.40589473650536;-3.671063030695196;28007;Apartment;Private room;Real Bed;1.0;1.0;1.0;2;TV,Internet,Wireless Internet,Smoking allowed,Heating,Family/kid friendly,Dryer;23.8;0.0;0.0;flexible;87;Madrid;True;True;False;False;True
13558152;Retiro;Madrid;40.406273578528776;-3.682271370910992;28014;Apartment;Entire home/apt;Real Bed;4.0;2.0;1.0;6;TV,Internet,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Heating,Family/kid friendly,Washer,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo;85.0;127.5;0.0;moderate;97;Madrid;True;True;True;True;True
5124827;Retiro;Madrid;40.40438213903818;-3.68050523602286;28007;Apartment;Private room;Real Bed;1.0;1.0;1.0;2;TV,Internet,Wireless Internet,Wheelchair accessible,Kitchen,Smoking allowed,Pets allowed,Breakfast,Pets live on this property,Dog(s),Elevator in building,Heating,Washer,Dryer,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50;22.1;0.0;0.0;flexible;95;Madrid;True;True;True;False;True
9839407;Retiro;Madrid;40.40224663555888;-3.674652462606827;28007;Apartment;Entire home/apt;Real Bed;2.0;1.0;1.0;3;TV,Wireless Internet,Air conditioning,Wheelchair accessible,Kitchen,Elevator in building,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,Essentials,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace;41.65;0.0;12.75;strict;88;Madrid;True;True;True;True;True
11438763;Retiro;Madrid;40.40116352371897;-3.669277598933303;28007;Apartment;Entire home/apt;Real Bed;1.0;1.0;1.0;4;TV,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Pets allowed,Elevator in building,Heating,Family/kid friendly,Washer,Essentials,Iron;60.35;127.5;0.0;moderate;100;Madrid;True;True;True;True;True
7753419;Retiro;Madrid;40.41754748319124;-3.677366405146924;28009;Apartment;Entire home/apt;Real Bed;1.0;1.0;1.0;2;TV,Cable TV,Wireless Internet,Air conditioning,Kitchen,Breakfast,Elevator in building,Heating,Washer,Dryer,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Iron,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50;51.0;153.0;21.25;strict;95;Madrid;True;True;True;True;True
3384285;Retiro;Madrid;40.41827911528844;-3.677007346954595;28009;Apartment;Entire home/apt;Real Bed;3.0;1.0;1.0;5;TV,Wireless Internet,Air conditioning,Kitchen,Doorman,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Shampoo;76.5;170.0;0.0;strict;84;Madrid;True;True;True;True;True
6035803;Retiro;Madrid;40.40701314407899;-3.683662964669578;28014;Apartment;Entire home/apt;Real Bed;3.0;2.0;2.0;6;TV,Internet,Wireless Internet,Air conditioning,Kitchen,Doorman,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials;76.5;0.0;0.0;moderate;93;Madrid;True;True;True;True;True
13696734;Chamberí;Madrid;40.43007483712196;-3.6953024925758537;28010;Apartment;Entire home/apt;Real Bed;2.0;1.0;1.0;4;TV,Wireless Internet,Kitchen,Smoking allowed,Breakfast,Heating,Family/kid friendly,Washer,Essentials,Shampoo;44.2;0.0;12.75;flexible;95;Madrid;True;True;True;False;True
16487905;Chamberí;Madrid;40.44277016300612;-3.69916349511398;28003;Apartment;Entire home/apt;Real Bed;1.0;0.0;1.0;2;TV,Internet,Wireless Internet,Air conditioning,Kitchen,Breakfast,Heating,Family/kid friendly,Smoke detector,Carbon monoxide detector,First aid kit,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self Check-In,Keypad;46.75;170.0;21.25;moderate;98;Madrid;True;True;True;True;True
14140342;Chamberí;Madrid;40.44527640224735;-3.6998679111502217;28003;Apartment;Private room;Real Bed;1.0;1.0;3.0;2;TV,Wireless Internet,Wheelchair accessible,Kitchen,Elevator in building,Heating,Washer,Dryer,Essentials,Lock on bedroom door,Hangers,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50;21.25;0.0;25.5;strict;67;Madrid;True;True;True;False;True
12139522;Moncloa - Aravaca;Madrid;40.42839740663702;-3.7158513172867775;28008;Apartment;Entire home/apt;Real Bed;2.0;1.0;1.0;4;TV,Internet,Wireless Internet,Air conditioning,Wheelchair accessible,Kitchen,Doorman,Elevator in building,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace;55.25;0.0;17.0;moderate;93;Madrid;True;True;True;True;True
3443829;Moncloa - Aravaca;Madrid;40.430927890906425;-3.717803106778778;28008;Apartment;Entire home/apt;Real Bed;1.0;1.0;1.0;2;TV,Internet,Wireless Internet,Air conditioning,Kitchen,Doorman,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49;59.5;0.0;12.75;strict;97;Madrid;True;True;True;True;True
12399919;Centro;Madrid;40.41638642286968;-3.7103092790055;28013;Apartment;Entire home/apt;Real Bed;1.0;0.0;1.0;2;TV,Internet,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Heating,Family/kid friendly,Essentials;65.45;0.0;0.0;strict;80;Madrid;True;True;True;True;True
6715953;Centro;Madrid;40.41652150358205;-3.712796857521325;28013;Apartment;Entire home/apt;Real Bed;4.0;2.0;1.0;5;TV,Cable TV,Internet,Wireless Internet,Air conditioning,Kitchen,Doorman,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace;110.5;127.5;29.75;strict;99;Madrid;True;True;True;True;True
9500386;Centro;Madrid;40.412422082679896;-3.710973480425269;28005;Apartment;Private room;Real Bed;1.0;1.0;1.5;2;Internet,Wireless Internet,Kitchen,Heating,Washer,Essentials,Shampoo,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50;24.65;0.0;0.0;flexible;100;Madrid;True;False;True;False;True
6549290;Centro;Madrid;40.41798441144289;-3.711027068804728;28013;Apartment;Entire home/apt;Real Bed;2.0;1.0;1.0;4;TV,Internet,Wireless Internet,Air conditioning,Kitchen,Pets allowed,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Safety card,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace;102.0;170.0;12.75;strict;96;Madrid;True;True;True;True;True
6711954;Centro;Madrid;40.42106645190337;-3.712618406445439;28013;Apartment;Entire home/apt;Real Bed;1.0;1.0;1.0;3;TV,Internet,Wireless Internet,Air conditioning,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Smoke detector,Carbon monoxide detector,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace;52.7;297.5;21.25;moderate;90;Madrid;True;True;True;True;True
522563;Centro;Madrid;40.410405792536686;-3.710922027624864;28005;Apartment;Entire home/apt;Real Bed;4.0;2.0;1.0;6;TV,Cable TV,Wireless Internet,Wheelchair accessible,Kitchen,Smoking allowed,Pets allowed,Elevator in building,Hot tub,Buzzer/wireless intercom,Heating,Family/kid friendly,Suitable for events,Washer,First aid kit,Essentials,Shampoo;50.15;85.0;16.15;strict;92;Madrid;True;True;True;False;True
7994589;Centro;Madrid;40.41137118393614;-3.710579665386738;28005;Apartment;Entire home/apt;Real Bed;3.0;3.0;1.0;5;Wireless Internet,Kitchen,Smoking allowed,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Fire extinguisher,Essentials,Shampoo,Hangers,Iron,Laptop friendly workspace;59.5;85.0;25.5;moderate;92;Madrid;True;False;True;False;True
89954;Centro;Madrid;40.4121762504786;-3.713690909210436;28005;Apartment;Entire home/apt;Real Bed;4.0;2.0;1.0;6;TV,Cable TV,Internet,Wireless Internet,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace;98.6;255.0;51.0;strict;96;Madrid;True;True;True;False;True
12436556;Centro;Madrid;40.42023470990952;-3.713068361679484;28013;Apartment;Entire home/apt;Real Bed;2.0;1.0;1.0;4;TV,Wireless Internet,Air conditioning,Kitchen,Pets allowed,Doorman,Elevator in building,Heating,Family/kid friendly,Washer,Dryer,Hair dryer;68.0;170.0;0.0;strict;100;Madrid;True;True;True;True;True
5027269;Centro;Madrid;40.41669634299019;-3.709897872297527;28013;Apartment;Entire home/apt;Real Bed;2.0;1.0;1.0;3;TV,Cable TV,Internet,Wireless Internet,Kitchen,Pets allowed,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Suitable for events,Washer,Dryer,Essentials;76.5;170.0;34.0;strict;87;Madrid;True;True;True;False;True
7254901;Centro;Madrid;40.409772879140974;-3.7108883001968382;28005;Apartment;Entire home/apt;Real Bed;1.0;1.0;1.0;4;Wireless Internet,Air conditioning,Kitchen,Elevator in building,Heating,Washer,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self Check-In,Keypad;42.5;85.0;38.25;strict;93;Madrid;True;False;True;True;True
13018893;Centro;Madrid;40.421107330023176;-3.712809136892994;28008;Apartment;Entire home/apt;Real Bed;1.0;1.0;1.0;2;Internet,Wireless Internet,Kitchen,Smoking allowed,Breakfast,Buzzer/wireless intercom,Washer,First aid kit,Fire extinguisher,Essentials,Shampoo,Iron,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50;22.95;0.0;6.8;strict;76;Madrid;True;False;True;False;False
8529001;Centro;Madrid;40.418258554382064;-3.708577804229293;28013;Apartment;Private room;Real Bed;1.0;1.0;2.0;2;Wireless Internet,Kitchen,Smoking allowed,Doorman,Elevator in building,Buzzer/wireless intercom,Heating,Washer,Lock on bedroom door,Hangers,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Bathtub;25.5;0.0;12.75;strict;20;Madrid;True;False;True;False;True
